Record Date/Time|Deleted Flag|Form Completed Flag|Trip|Townr|Sample Number|Species|Date Time|Iki Time|Location|Iki|Measurement Method|Length|Rigor|Texture|Weight|Scale Loss|Scale Removal|Twitch Present|Twitch Whole Body|Twitch Half Body|Twitch Fins|Twitch Gill/Jaw|Twitch Intensity|Left Muscle Temp|Right Muscle Temp|Core Temp|Left Dorsal Colour type|Left Dorsal Colour 1|Left Dorsal Colour 2|Left Dorsal Colour Intensity|Left Dorsal Iridescence Colour 1|Left Dorsal Iridescence Colour 2|Left Dorsal Iridescence Intensity|Left Ventral Colour type|Left Ventral Colour 1|Left Ventral Colour 2|Left Ventral Colour Intensity|Left Ventral Iridescence Colour 1|Left Ventral Iridescence Colour 2|Left Ventral Iridescence Intensity|Right Dorsal Colour type|Right Dorsal Colour 1|Right Dorsal Colour 2|Right Dorsal Colour Intensity|Right Dorsal Iridescence Colour 1|Right Dorsal Iridescence Colour 2|Right Dorsal Iridescence Intensity|Right Ventral Colour type|Right Ventral Colour 1|Right Ventral Colour 2|Right Ventral Colour Intensity|Right Ventral Iridescence Colour 1|Right Ventral Iridescence Colour 2|Right Ventral Iridescence Intensity|Left Pectoral Fin Tearing|Left Pectoral Fin Bruising|Left Pelvic Fin Tearing|Left Pelvic Fin Bruising|Tail Fin Tearing|Tail Fin Bruising|Anal Fin Tearing|Anal Fin Bruising|Dorsal Fin Tearing|Dorsal Fin Bruising|Right Pectoral Fin Tearing|Right Pectoral Fin Bruising|Right Pelvic Fin Tearing|Right Pelvic Fin Bruising|Left Eye Too Damaged|Left Eye Cornea Colour|Left Eye Pupil Colour|Left Eye Form|Left Eye Cold/Osmotic|Left Eye Bleeding|Left Eye Bubbles|Left Eye Bulging|Left Eye Primary Colour|Left Eye Secondary Colour|Right Eye Too Damaged|Right Eye Cornea Colour|Right Eye Pupil Colour|Right Eye Form|Right Eye Cold/Osmotic|Right Eye Bleeding|Right Eye Bubbles|Right Eye Bulging|Right Eye Primary Colour|Right Eye Secondary Colour|Left Gill Plate Scrapes|Left Gill Flaring|Left Gill Mucus|Left Gill Debris|Left Gill Colour|Right Gill Plate Scrapes|Right Gill Flaring|Right Gill Mucus|Right Gill Debris|Right Gill Colour|Sex|Gonad Condition|Gonad Weight|Liver Colour 1|Liver Colour 2|Liver Weight|Swim Bladder Ruptured|Swim Bladder Rupture Position|Swim Bladder Rupture Size|Kidney Ruptured|Parasite 1 Location|Parasite 1 Type|Parasite 2 Location|Parasite 2 Type|Parasite 3 Location|Parasite 3 Type|Parasite 4 Location|Parasite 4 Type|Heart Function|Atrium Intact|Heart Weight|Stomach Weight Full|Stomach Weight Empty|Spleen Weight|Stomach Contents|GI Contents|Otolith Sample|DNA Sample|Left Fat Line|Left Free Blood|Left Blood Spot A|Left Blood Spot B|Left Blood Spot C|Left Blood Spot D|Left Blood Spot E|Left Blood Spot F|Left Blood Spot G|Left Blood Spot H|Left Bruising A|Left Bruising B|Left Bruising C|Left Bruising D|Left Bruising E|Left Bruising F|Left Bruising G|Left Bruising H|Left Gaping V2|Left Gaping V1|Left Gaping D1|Left Gaping D2|Left Gaping D3|Left Gaping D3D2|Left Gaping D2D1|Left Gaping D1V1|Left Gaping V1V2|Right Fat Line|Right Free Blood|Right Blood Spot A|Right Blood Spot B|Right Blood Spot C|Right Blood Spot D|Right Blood Spot E|Right Blood Spot F|Right Blood Spot G|Right Blood Spot H|Right Bruising A|Right Bruising B|Right Bruising C|Right Bruising D|Right Bruising E|Right Bruising F|Right Bruising G|Right Bruising H|Right Gaping V2|Right Gaping V1|Right Gaping D1|Right Gaping D2|Right Gaping D3|Right Gaping D3D2|Right Gaping D2D1|Right Gaping D1V1|Right Gaping V1V2|Left Fillet Colour Even|Left Fillet Colour Patchy|Left Fillet Colour Striped|Left Fillet Primary Colour|Left Fillet Secondary Colour|Left Fillet Pinking|Left Fillet Texture|Left Fillet Sticky|Left Fillet Wet|Left Fillet Moist|Left Fillet Dry|Left Fillet Greasy|Left Fillet Torry 1|Left Fillet Torry 2|Left Fillet Torry 3|Left Fillet pH|Left Fillet Twitch|Left Fillet Twitch Location|Left Fillet Twitch Intensity|Left Fillet Iridescence|Right Fillet Colour Even|Right Fillet Colour Patchy|Right Fillet Colour Striped|Right Fillet Primary Colour|Right Fillet Secondary Colour|Right Fillet Pinking|Right Fillet Texture|Right Fillet Sticky|Right Fillet Wet|Right Fillet Moist|Right Fillet Dry|Right Fillet Greasy|Right Fillet Torry 1|Right Fillet Torry 2|Right Fillet Torry 3|Right Fillet pH|Right Fillet Twitch|Right Fillet Twitch Location|Right Fillet Twitch Intensity|Right Fillet Iridescence
30 Jun 2014 11:55|Y|N|56|001|0001|HOK|27 Jun 2014 10:05|||None|2|84|Moderate|1 - 3 sec|1950.0|9||No|No|No|No|No||||8.5|Patchy||||Green |Gold||Patchy||0|||||Patchy||||Green |Gold||Patchy||0|||||||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 11:57|Y|N|56|001|0001|HOK|27 Jun 2014 10:05|||None|2|84|Moderate|1 - 3 sec|1950.0|9||No|No|No|No|No||||8.5|Continuous|13434879|16763545||Gold|||Patchy|16759193|0||Gold|||Continuous|13434879|16763545||Gold|||Continuous|16759193|0||Gold|||||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 11:57|Y|N|56|001|0001|HOK|27 Jun 2014 10:05|||None|2|84|Moderate|1 - 3 sec|1950.0|9||No|No|No|No|No||||8.5|Continuous|13434879|16763545||Gold|||Patchy|16759193|0||Gold|||Continuous|13434879|16763545||Gold|||Continuous|16759193|0||Gold|||Significant|Moderate|Moderate|Major|Significant|No|Significant|No|Moderate|No|Significant|Moderate|Major|Major|No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:18|Y|N|56|001|0001|HOK|27 Jun 2014 10:05|||None|2|84|Moderate|1 - 3 sec|1950.0|9||No|No|No|No|No||||8.5|Continuous|13434879|16763545||Gold|||Patchy|16759193|0||Gold|||Continuous|13434879|16763545||Gold|||Continuous|16759193|0||Gold|||Significant|Moderate|Moderate|Major|Significant|No|Significant|No|Moderate|No|Significant|Moderate|Major|Major|No|Clear|Dull Black|Convex|No Cold Damage|None|None|No|Silver|Bronze|No|Clear|Dull Black|Convex|No Cold Damage|None|Present|No|Silver|Bronze|None|No|Clear|No|Dull Red|None|No|Clear|No|Dull Red|Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:19|N|N|56|001|0001|HOK|27 Jun 2014 10:05|||None|2|84|Moderate|1 - 3 sec|1950.0|9||No|No|No|No|No||||8.5|Continuous|13434879|16763545||Gold|||Patchy|16759193|0||Gold|||Continuous|13434879|16763545||Gold|||Continuous|16759193|0||Gold|||Significant|Moderate|Moderate|Major|Significant|No|Significant|No|Moderate|No|Significant|Moderate|Major|Major|No|Clear|Dull Black|Convex|No Cold Damage|None|None|No|Silver|Bronze|No|Clear|Dull Black|Convex|No Cold Damage|None|Present|No|Silver|Bronze|None|No|Clear|No|Dull Red|None|No|Clear|No|Dull Red|Female|Pre-spawn A||Tan|||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:29|Y|N|56|001|0004|HOK|27 Jun 2014 08:20|||None|2|74|Partial|Spring Back|1280.0|1|Moderate|No|No|No|No|No||||8.6|Patchy||||Green |Gold||Patchy||0|||||Patchy||||Green |Gold||Patchy||0|||||||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:55|Y|N|56|001|0004|HOK|27 Jun 2014 08:20|||None|2|74|Partial|Spring Back|1280.0|1|Moderate|No|No|No|No|No||||8.6|Continuous|14417817|16769177|Light|Blue|Green |Light|Patchy||0|Light|Blue|Green |Light|Continuous|14417817|16769177|Light|Blue|Green |Light|Continuous||0|Light|Blue|Green |Light|||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:56|Y|N|56|001|0004|HOK|27 Jun 2014 08:20|||None|2|74|Partial|Spring Back|1280.0|1|Moderate|No|No|No|No|No||||8.6|Continuous|14417817|16769177|Light|Blue|Green |Light|Patchy||0|Light|Blue|Green |Light|Continuous|14417817|16769177|Light|Blue|Green |Light|Continuous||0|Light|Blue|Green |Light|Significant|No|Significant|No|Moderate|No|Moderate|No|Significant|No|Moderate|No|Moderate|No|No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:57|Y|N|56|001|0004|HOK|27 Jun 2014 08:20|||None|2|74|Partial|Spring Back|1280.0|1|Moderate|No|No|No|No|No||||8.6|Continuous|14417817|16769177|Light|Blue|Green |Light|Patchy||0|Light|Blue|Green |Light|Continuous|14417817|16769177|Light|Blue|Green |Light|Continuous||0|Light|Blue|Green |Light|Significant|No|Significant|No|Moderate|No|Moderate|No|Significant|No|Moderate|No|Moderate|No|No|Clear|Grey|Convex|No Cold Damage|Minor Bleeding|None|No|Bronze||No|Clear|Grey|Convex|No Cold Damage|Major Bleeding|None|No|Bronze|||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:57|Y|N|56|001|0004|HOK|27 Jun 2014 08:20|||None|2|74|Partial|Spring Back|1280.0|1|Moderate|No|No|No|No|No||||8.6|Continuous|14417817|16769177|Light|Blue|Green |Light|Patchy||0|Light|Blue|Green |Light|Continuous|14417817|16769177|Light|Blue|Green |Light|Continuous||0|Light|Blue|Green |Light|Significant|No|Significant|No|Moderate|No|Moderate|No|Significant|No|Moderate|No|Moderate|No|No|Clear|Grey|Convex|No Cold Damage|Minor Bleeding|None|No|Bronze||No|Clear|Grey|Convex|No Cold Damage|Major Bleeding|None|No|Bronze||None|No|Clear|No|Pale Red|None|No|Clear|No|Pale Red|Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:58|Y|N|56|001|0004|HOK|27 Jun 2014 08:20|||None|2|74|Partial|Spring Back|1280.0|1|Moderate|No|No|No|No|No||||8.6|Continuous|14417817|16769177|Light|Blue|Green |Light|Patchy||0|Light|Blue|Green |Light|Continuous|14417817|16769177|Light|Blue|Green |Light|Continuous||0|Light|Blue|Green |Light|Significant|No|Significant|No|Moderate|No|Moderate|No|Significant|No|Moderate|No|Moderate|No|No|Clear|Grey|Convex|No Cold Damage|Minor Bleeding|None|No|Bronze||No|Clear|Grey|Convex|No Cold Damage|Major Bleeding|None|No|Bronze||None|No|Clear|No|Pale Red|None|No|Clear|No|Pale Red|Male|In Spawn||Tan|Pink||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:58|Y|N|56|001|0004|HOK|27 Jun 2014 08:20|||None|2|74|Partial|Spring Back|1280.0|1|Moderate|No|No|No|No|No||||8.6|Continuous|14417817|16769177|Light|Blue|Green |Light|Patchy||0|Light|Blue|Green |Light|Continuous|14417817|16769177|Light|Blue|Green |Light|Continuous||0|Light|Blue|Green |Light|Significant|No|Significant|No|Moderate|No|Moderate|No|Significant|No|Moderate|No|Moderate|No|No|Clear|Grey|Convex|No Cold Damage|Minor Bleeding|None|No|Bronze||No|Clear|Grey|Convex|No Cold Damage|Major Bleeding|None|No|Bronze||None|No|Clear|No|Pale Red|None|No|Clear|No|Pale Red|Male|In Spawn||Tan|Pink||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 13:59|Y|N|56|001|0004|HOK|27 Jun 2014 08:20|||None|2|74|Partial|Spring Back|1280.0|1|Moderate|No|No|No|No|No||||8.6|Continuous|14417817|16769177|Light|Blue|Green |Light|Patchy||0|Light|Blue|Green |Light|Continuous|14417817|16769177|Light|Blue|Green |Light|Continuous||0|Light|Blue|Green |Light|Significant|No|Significant|No|Moderate|No|Moderate|No|Significant|No|Moderate|No|Moderate|No|No|Clear|Grey|Convex|No Cold Damage|Minor Bleeding|None|No|Bronze||No|Clear|Grey|Convex|No Cold Damage|Major Bleeding|None|No|Bronze||None|No|Clear|No|Pale Red|None|No|Clear|No|Pale Red|Male|In Spawn||Tan|Pink||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|Translucent||Yes|Not set|No|No|No|No|No|18.0|18.0|18.0|6.6|No|||Moderate|No|Yes|No|Translucent||Yes|Not set|No|No|No|No|No|17.0|18.0|17.0|6.6|No|||Slight
30 Jun 2014 13:59|N|N|56|001|0004|HOK|27 Jun 2014 08:20|||None|2|74|Partial|Spring Back|1280.0|1|Moderate|No|No|No|No|No||||8.6|Continuous|14417817|16769177|Light|Blue|Green |Light|Patchy||0|Light|Blue|Green |Light|Continuous|14417817|16769177|Light|Blue|Green |Light|Continuous||0|Light|Blue|Green |Light|Significant|No|Significant|No|Moderate|No|Moderate|No|Significant|No|Moderate|No|Moderate|No|No|Clear|Grey|Convex|No Cold Damage|Minor Bleeding|None|No|Bronze||No|Clear|Grey|Convex|No Cold Damage|Major Bleeding|None|No|Bronze||None|No|Clear|No|Pale Red|None|No|Clear|No|Pale Red|Male|In Spawn||Tan|Pink||Yes|Posterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|Translucent||Yes|Not set|No|No|No|No|No|18.0|18.0|18.0|6.6|No|||Moderate|No|Yes|No|Translucent||Yes|Not set|No|No|No|No|No|17.0|18.0|17.0|6.6|No|||Slight
30 Jun 2014 14:05|Y|N|56|001|0003|HOK|27 Jun 2014 08:57|||None|2|87|Moderate|1 - 3 sec|2060.0|9|Easy|No|No|No|No|No||||8.0|Patchy||||Blue|Green ||Patchy||0|||||Patchy||||Blue|Green ||Patchy||0|||||||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Male||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 14:06|Y|N|56|001|0003|HOK|27 Jun 2014 08:57|||None|2|87|Moderate|1 - 3 sec|2060.0|9|Easy|No|No|No|No|No||||8.0|Continuous|16762777|13434832|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16762777|13434832|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Male||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 14:06|Y|N|56|001|0003|HOK|27 Jun 2014 08:57|||None|2|87|Moderate|1 - 3 sec|2060.0|9|Easy|No|No|No|No|No||||8.0|Continuous|16762777|13434832|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16762777|13434832|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Significant|No|Major|No|Significant|No|Moderate|No|Major|No|Significant|No|No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Male||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 14:07|Y|N|56|001|0003|HOK|27 Jun 2014 08:57|||None|2|87|Moderate|1 - 3 sec|2060.0|9|Easy|No|No|No|No|No||||8.0|Continuous|16762777|13434832|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16762777|13434832|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Significant|No|Major|No|Significant|No|Moderate|No|Major|No|Significant|No|No|Clear|Dull Black|Convex|No Cold Damage|Minor Bleeding|None|No|Silver|Bronze|No|Clear|Dull Black|Flat|No Cold Damage|None|None|No|Bronze|Silver||No||No|||No||No||Male||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 14:08|Y|N|56|001|0003|HOK|27 Jun 2014 08:57|||None|2|87|Moderate|1 - 3 sec|2060.0|9|Easy|No|No|No|No|No||||8.0|Continuous|16762777|13434832|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16762777|13434832|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Significant|No|Major|No|Significant|No|Moderate|No|Major|No|Significant|No|No|Clear|Dull Black|Convex|No Cold Damage|Minor Bleeding|None|No|Silver|Bronze|No|Clear|Dull Black|Flat|No Cold Damage|None|None|No|Bronze|Silver|Major|Yes|Clear|No|Bright Red|None|Yes|Clear|No|Bright Red|Male||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 14:08|Y|N|56|001|0003|HOK|27 Jun 2014 08:57|||None|2|87|Moderate|1 - 3 sec|2060.0|9|Easy|No|No|No|No|No||||8.0|Continuous|16762777|13434832|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16762777|13434832|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Significant|No|Major|No|Significant|No|Moderate|No|Major|No|Significant|No|No|Clear|Dull Black|Convex|No Cold Damage|Minor Bleeding|None|No|Silver|Bronze|No|Clear|Dull Black|Flat|No Cold Damage|None|None|No|Bronze|Silver|Major|Yes|Clear|No|Bright Red|None|Yes|Clear|No|Bright Red|Female|Developing||Tan|||Yes|Anterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 14:09|Y|N|56|001|0003|HOK|27 Jun 2014 08:57|||None|2|87|Moderate|1 - 3 sec|2060.0|9|Easy|No|No|No|No|No||||8.0|Continuous|16762777|13434832|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16762777|13434832|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Significant|No|Major|No|Significant|No|Moderate|No|Major|No|Significant|No|No|Clear|Dull Black|Convex|No Cold Damage|Minor Bleeding|None|No|Silver|Bronze|No|Clear|Dull Black|Flat|No Cold Damage|None|None|No|Bronze|Silver|Major|Yes|Clear|No|Bright Red|None|Yes|Clear|No|Bright Red|Female|Developing||Tan|||Yes|Anterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 14:10|N|N|56|001|0003|HOK|27 Jun 2014 08:57|||None|2|87|Moderate|1 - 3 sec|2060.0|9|Easy|No|No|No|No|No||||8.0|Continuous|16762777|13434832|Light|Green |Gold|Light|Patchy||0|Light|Green |Gold|Light|Continuous|16762777|13434832|Light|Green |Gold|Light|Continuous||0|Light|Green |Gold|Light|Significant|No|Significant|No|Major|No|Significant|No|Moderate|No|Major|No|Significant|No|No|Clear|Dull Black|Convex|No Cold Damage|Minor Bleeding|None|No|Silver|Bronze|No|Clear|Dull Black|Flat|No Cold Damage|None|None|No|Bronze|Silver|Major|Yes|Clear|No|Bright Red|None|Yes|Clear|No|Bright Red|Female|Developing||Tan|||Yes|Anterior||Yes|||||||||No|No|||||""|""|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|No|No|No|No|No|No|No|No|No|No|No|Yes|No|No|Yes|No|No|White||No|Not set|No|No|No|No|No|16.0|17.0|16.0|6.5|No|||None|Yes|No|No|White||No|Not set|No|No|No|No|No|16.0|18.0|17.0|6.6|No|||Slight
30 Jun 2014 14:12|Y|N|56|001|0010|HOK|27 Jun 2014 08:49|||None|2|90|Moderate|Spring Back|2530.0|4|Moderate|No|No|No|No|No||||9.7|Continuous|13434878|16768409|Normal|Gold|Blue|Normal|Patchy||0|Normal|Gold|Blue|Normal|Continuous|13434878|16768409|Normal|Gold|Blue|Normal|Continuous||0|Normal|Gold|Blue|Normal|||||||||||||||No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
30 Jun 2014 14:13|Y|N|56|001|0010|HOK|27 Jun 2014 08:49|||None|2|90|Moderate|Spring Back|2530.0|4|Moderate|No|No|No|No|No||||9.7|Continuous|13434878|16768409|Normal|Gold|Blue|Normal|Patchy||0|Normal|Gold|Blue|Normal|Continuous|13434878|16768409|Normal|Gold|Blue|Normal|Continuous||0|Normal|Gold|Blue|Normal|Significant|No|Moderate|No|Moderate|No|Moderate|No|Major|No|Moderate|No|Moderate|No|No||||||Present|No|||No||||||Present|No||||No||No|||No||No||Female||||||Yes|||No|||||||||No|No|||||""|""|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|No|||No|Not set|No|No|No|No|No|||||No||||No|No|No|||No|Not set|No|No|No|No|No|||||No||||
